Engineering strain,Tensile stress (GPa),sample
0.138,13.38911126773856,W2_joint_300K
0.13875,13.551622107504603,W2_joint_300K
0.1395,13.74004752034428,W2_joint_300K
0.14025,13.88467037230474,W2_joint_300K
0.141,14.0444680280302,W2_joint_300K
0.14175,14.1995023612052,W2_joint_300K
0.1425,14.19103690301468,W2_joint_300K
0.14325,14.15422270622084,W2_joint_300K
0.144,14.142278324785021,W2_joint_300K
0.14475,14.133071880019838,W2_joint_300K
0.1455,14.121415085984001,W2_joint_300K
0.14625,14.11879236358142,W2_joint_300K
0.147,14.106661329442579,W2_joint_300K
0.14775,14.0952151736853,W2_joint_300K
0.1485,14.07676514717102,W2_joint_300K
0.14925,14.036182779266241,W2_joint_300K
0.15,13.99152228090586,W2_joint_300K
0.15075,13.95672940475174,W2_joint_300K
0.1515,13.947126989484579,W2_joint_300K
0.15225,13.91913380370408,W2_joint_300K
0.153,13.93687102504244,W2_joint_300K
0.15375,13.93092288346424,W2_joint_300K
0.1545,13.912748934442499,W2_joint_300K
0.15525,13.878892186078218,W2_joint_300K
0.156,13.806003101699739,W2_joint_300K
0.15675,13.735760275311199,W2_joint_300K
0.1575,13.646151223827559,W2_joint_300K
0.15825,13.55721082004234,W2_joint_300K
0.159,13.43782509643346,W2_joint_300K
0.15975,13.327741906326342,W2_joint_300K
0.1605,13.11083527491374,W2_joint_300K
0.16125,12.72656158120682,W2_joint_300K
0.162,12.035535264006388,W2_joint_300K
0.16275,11.029231067136898,W2_joint_300K
0.1635,9.697836785453067,W2_joint_300K
0.16425,8.017711502966971,W2_joint_300K
0.165,6.119483227772998,W2_joint_300K
0.16575,4.0160527559420425,W2_joint_300K
0.1665,1.674407037231336,W2_joint_300K
0.16725,-0.88263549669319,W2_joint_300K
0.168,-3.198630571713164,W2_joint_300K
0.16875,-4.891238824202469,W2_joint_300K
0.1695,-5.59455253048898,W2_joint_300K
0.17025,-5.176678766134654,W2_joint_300K
0.171,-3.6930739614838934,W2_joint_300K
0.17175,-1.6146265665588941,W2_joint_300K
0.1725,0.586344054654238,W2_joint_300K
0.17325,2.443401056627118,W2_joint_300K
0.174,3.733356454408626,W2_joint_300K
0.17475,4.401359689721575,W2_joint_300K
0.1755,4.423149367708836,W2_joint_300K
0.17625,3.75549119912709,W2_joint_300K
0.177,2.496142311938334,W2_joint_300K
0.17775,0.8201921363942521,W2_joint_300K
0.1785,-1.0288083172251261,W2_joint_300K
0.17925,-2.709267968450124,W2_joint_300K
0.18,-3.844372471222262,W2_joint_300K
0.18075,-4.174366593725212,W2_joint_300K
0.1815,-3.6093933510969856,W2_joint_300K
0.18225,-2.337889971654234,W2_joint_300K
0.183,-0.6789071561733878,W2_joint_300K
0.18375,-5.092039817958776,W2_joint_300K
0.1845,-3.5583079718737975,W2_joint_300K
0.18525,-4.30753437773655,W2_joint_300K
0.186,-6.23165478900501,W2_joint_300K
0.0,-0.39940941911438826,W3_joint_300K
0.000749999999999878,-0.3300624404594285,W3_joint_300K
0.00150000000000009,-0.24899105748335898,W3_joint_300K
0.00224999999999997,-0.09165794123135995,W3_joint_300K
0.00299999999999985,0.08032157445535443,W3_joint_300K
0.00375000000000006,0.24704038925201002,W3_joint_300K
0.00449999999999994,0.42626167384459024,W3_joint_300K
0.00525000000000015,0.5753678592103553,W3_joint_300K
0.00600000000000003,0.7352937169916481,W3_joint_300K
0.00674999999999991,0.8784349995584533,W3_joint_300K
0.00750000000000012,1.0109309230361871,W3_joint_300K
0.00825,1.1346758996990949,W3_joint_300K
0.00899999999999987,1.274801256139438,W3_joint_300K
0.00975000000000008,1.392828323172078,W3_joint_300K
0.0105,1.5260286793320819,W3_joint_300K
0.0112499999999998,1.6710315582109303,W3_joint_300K
0.0120000000000001,1.816708267435212,W3_joint_300K
0.0127499999999999,1.957279791592854,W3_joint_300K
0.0135000000000001,2.1026500594395396,W3_joint_300K
0.01425,2.254602400123566,W3_joint_300K
0.0149999999999999,2.409708107263674,W3_joint_300K
0.0157500000000001,2.5447775944917543,W3_joint_300K
0.0165,2.6490102934677457,W3_joint_300K
0.0172499999999999,2.786463684958052,W3_joint_300K
0.0180000000000001,2.897554936742938,W3_joint_300K
0.01875,2.980875022390306,W3_joint_300K
0.0194999999999998,3.0882764818363375,W3_joint_300K
0.02025,3.2453625850003043,W3_joint_300K
0.0209999999999999,3.3607247684534842,W3_joint_300K
0.0217500000000001,3.4936201529630218,W3_joint_300K
0.0225,3.628852999113962,W3_joint_300K
0.0232499999999999,3.76410800826216,W3_joint_300K
0.0240000000000001,3.8788385715304003,W3_joint_300K
0.02475,4.011398402778481,W3_joint_300K
0.0254999999999999,4.1190901553748205,W3_joint_300K
0.0262500000000001,4.24235216701829,W3_joint_300K
0.027,4.366121732758527,W3_joint_300K
0.02775,4.490001045213562,W3_joint_300K
0.0285,4.601604525034532,W3_joint_300K
0.0292499999999999,4.732035925749903,W3_joint_300K
0.0300000000000001,4.845117047564829,W3_joint_300K
0.03075,4.96029389712586,W3_joint_300K
0.0314999999999999,5.073459578964695,W3_joint_300K
0.0322500000000001,5.1816370714777875,W3_joint_300K
0.033,5.270144840725068,W3_joint_300K
0.0337499999999999,5.384524117429656,W3_joint_300K
0.0345000000000001,5.492713611169834,W3_joint_300K
0.0352499999999999,5.605681795083956,W3_joint_300K
0.036,5.714943573910646,W3_joint_300K
0.03675,5.852270088774667,W3_joint_300K
0.0374999999999999,5.963017218547972,W3_joint_300K
0.0382500000000001,6.065616886831456,W3_joint_300K
0.039,6.167687509109894,W3_joint_300K
0.0397499999999999,6.281638272696384,W3_joint_300K
0.0405000000000001,6.364397060022058,W3_joint_300K
0.04125,6.458262509974699,W3_joint_300K
0.0419999999999999,6.54901172046096,W3_joint_300K
0.0427500000000001,6.64099101858873,W3_joint_300K
0.0434999999999999,6.749876834674827,W3_joint_300K
0.0442500000000002,6.849220997172031,W3_joint_300K
0.045,6.954405316413448,W3_joint_300K
0.0457499999999999,7.061271812406124,W3_joint_300K
0.0465000000000001,7.181730995653558,W3_joint_300K
0.04725,7.270223383411965,W3_joint_300K
0.0479999999999999,7.367996638351916,W3_joint_300K
0.0487500000000001,7.472923211695502,W3_joint_300K
0.0495,7.588811076659619,W3_joint_300K
0.0502499999999999,7.68200652559335,W3_joint_300K
0.0510000000000001,7.773112531529878,W3_joint_300K
0.0517499999999999,7.88227848687031,W3_joint_300K
0.0525000000000002,7.99946590841986,W3_joint_300K
0.05325,8.090773406625976,W3_joint_300K
0.0539999999999999,8.173027175740913,W3_joint_300K
0.0547500000000001,8.281639009583913,W3_joint_300K
0.0555,8.376704309543545,W3_joint_300K
0.0562499999999999,8.454551179923016,W3_joint_300K
0.0570000000000001,8.553946910985925,W3_joint_300K
0.05775,8.659797354518643,W3_joint_300K
0.0584999999999998,8.751897969166224,W3_joint_300K
0.0592500000000001,8.834068425648477,W3_joint_300K
0.0599999999999999,8.916738968456775,W3_joint_300K
0.0607500000000002,9.005532137577564,W3_joint_300K
0.0615,9.11312522434967,W3_joint_300K
0.0622499999999999,9.192732996330843,W3_joint_300K
0.0630000000000001,9.286568152225225,W3_joint_300K
0.06375,9.373433345180667,W3_joint_300K
0.0644999999999999,9.458456836009352,W3_joint_300K
0.0652500000000001,9.514628500955428,W3_joint_300K
0.066,9.600757466808995,W3_joint_300K
0.06675,9.662470574902278,W3_joint_300K
0.0675000000000001,9.74609400124371,W3_joint_300K
0.0682499999999999,9.815094976906105,W3_joint_300K
0.0690000000000001,9.89811725600491,W3_joint_300K
0.06975,9.97163127137558,W3_joint_300K
0.0704999999999999,10.075497475690215,W3_joint_300K
0.0712500000000001,10.153260422956304,W3_joint_300K
0.072,10.235952453496179,W3_joint_300K
0.0727499999999999,10.33085532866474,W3_joint_300K
0.0735000000000001,10.42268995928586,W3_joint_300K
0.07425,10.50730794404196,W3_joint_300K
0.075,10.587589410096061,W3_joint_300K
0.0757500000000001,10.662187643978701,W3_joint_300K
0.0764999999999999,10.725571380872159,W3_joint_300K
0.0772500000000001,10.79399932431542,W3_joint_300K
0.078,10.853563184989941,W3_joint_300K
0.0787499999999999,10.9452754654652,W3_joint_300K
0.0795000000000001,11.028561329318,W3_joint_300K
0.08025,11.09882860922206,W3_joint_300K
0.0809999999999999,11.1805678051511,W3_joint_300K
0.0817500000000001,11.25872108710412,W3_joint_300K
0.0824999999999999,11.31347485418018,W3_joint_300K
0.08325,11.3833404604202,W3_joint_300K
0.084,11.45040395082616,W3_joint_300K
0.0847499999999999,11.51031939437494,W3_joint_300K
0.0855000000000001,11.57812629847802,W3_joint_300K
0.08625,11.63992374604976,W3_joint_300K
0.0869999999999999,11.68839109248832,W3_joint_300K
0.0877500000000001,11.738774092908818,W3_joint_300K
0.0885,11.792680639920459,W3_joint_300K
0.0892499999999999,11.84805339885022,W3_joint_300K
0.0900000000000001,11.89200853735322,W3_joint_300K
0.09075,11.92978950244644,W3_joint_300K
0.0915,11.989186453318421,W3_joint_300K
0.09225,12.04418541961944,W3_joint_300K
0.0929999999999999,12.0757792034692,W3_joint_300K
0.0937500000000001,12.13813363791206,W3_joint_300K
0.0945,12.20723945205836,W3_joint_300K
0.0952499999999999,12.249814579155402,W3_joint_300K
0.0960000000000001,12.28564145162526,W3_joint_300K
0.09675,12.3414001642916,W3_joint_300K
0.0974999999999999,12.37540807022028,W3_joint_300K
0.0982500000000001,12.40599065848886,W3_joint_300K
0.0989999999999999,12.45641610479928,W3_joint_300K
0.09975,12.4937895655283,W3_joint_300K
0.1005,12.52314661598922,W3_joint_300K
0.10125,12.55323617437802,W3_joint_300K
0.102,12.59820077267466,W3_joint_300K
0.10275,12.63114439623976,W3_joint_300K
0.1035,12.67260816748722,W3_joint_300K
0.10425,12.71399346072462,W3_joint_300K
0.105,12.76367777188532,W3_joint_300K
0.10575,12.796270078373102,W3_joint_300K
0.1065,12.83277446746224,W3_joint_300K
0.10725,12.87851354864286,W3_joint_300K
0.108,12.912481087195141,W3_joint_300K
0.10875,12.92400950825612,W3_joint_300K
0.1095,12.937276289795118,W3_joint_300K
0.11025,12.95599376867504,W3_joint_300K
0.111,12.95009611499736,W3_joint_300K
0.11175,12.975057314463319,W3_joint_300K
0.1125,12.99522779065984,W3_joint_300K
0.11325,13.02970084918488,W3_joint_300K
0.114,13.049412263162619,W3_joint_300K
0.11475,13.07405636649558,W3_joint_300K
0.1155,13.081396766585943,W3_joint_300K
0.11625,13.1126806428158,W3_joint_300K
0.117,13.13263399691578,W3_joint_300K
0.11775,13.155269325214721,W3_joint_300K
0.1185,13.17993208144352,W3_joint_300K
0.11925,13.21292752955984,W3_joint_300K
0.12,13.24147259013272,W3_joint_300K
0.12075,13.2703505075636,W3_joint_300K
0.1215,13.29838927646332,W3_joint_300K
0.12225,13.327616287126721,W3_joint_300K
0.123,13.359432556628281,W3_joint_300K
0.12375,13.38797613664622,W3_joint_300K
0.1245,13.428580237777819,W3_joint_300K
0.12525,13.45648830946698,W3_joint_300K
0.126,13.504113325097,W3_joint_300K
0.12675,13.531556904634261,W3_joint_300K
0.1275,13.558500851359861,W3_joint_300K
0.12825,13.559518457572642,W3_joint_300K
0.129,13.580222818263781,W3_joint_300K
0.12975,13.578407093137837,W3_joint_300K
0.1305,13.58981571399338,W3_joint_300K
0.13125,13.6157324747447,W3_joint_300K
0.132,13.63489814827108,W3_joint_300K
0.13275,13.651466153409999,W3_joint_300K
0.1335,13.682220509121299,W3_joint_300K
0.13425,13.70495041644792,W3_joint_300K
0.135,13.71109373391678,W3_joint_300K
0.13575,13.735194706115701,W3_joint_300K
0.1365,13.750371288796481,W3_joint_300K
0.13725,13.76037816086064,W3_joint_300K
0.138,13.765734451560439,W3_joint_300K
0.13875,13.7604275640673,W3_joint_300K
0.1395,13.76591362054234,W3_joint_300K
0.14025,13.793429594582,W3_joint_300K
0.141,13.80633766373602,W3_joint_300K
0.14175,13.83185897341466,W3_joint_300K
0.1425,13.882903053346439,W3_joint_300K
0.14325,13.90631842948834,W3_joint_300K
0.144,13.929048410475,W3_joint_300K
0.14475,13.940498852619521,W3_joint_300K
0.1455,13.960049317578338,W3_joint_300K
0.14625,13.96663356070774,W3_joint_300K
0.147,13.992054762850719,W3_joint_300K
0.14775,13.990244706457782,W3_joint_300K
0.1485,14.02400084628286,W3_joint_300K
0.14925,14.03473050791288,W3_joint_300K
0.15,14.05832859733342,W3_joint_300K
0.15075,14.07377955331232,W3_joint_300K
0.1515,14.09617551176776,W3_joint_300K
0.15225,14.10656967226534,W3_joint_300K
0.153,14.13440639554712,W3_joint_300K
0.15375,14.151876219406939,W3_joint_300K
0.1545,14.178332659907,W3_joint_300K
0.15525,14.16454766412428,W3_joint_300K
0.156,14.1543585884624,W3_joint_300K
0.15675,14.16431444651,W3_joint_300K
0.1575,14.149184178895041,W3_joint_300K
0.15825,14.124000613025562,W3_joint_300K
0.159,14.135838964312342,W3_joint_300K
0.15975,14.158984332078441,W3_joint_300K
0.1605,14.136951066363583,W3_joint_300K
0.16125,14.1463074917704,W3_joint_300K
0.162,14.11608003703498,W3_joint_300K
0.16275,14.11562248356518,W3_joint_300K
0.1635,14.070136724668199,W3_joint_300K
0.16425,13.99691336153612,W3_joint_300K
0.165,13.847896477509721,W3_joint_300K
0.16575,13.62049980393974,W3_joint_300K
0.1665,13.188910384608079,W3_joint_300K
0.16725,12.50563197529766,W3_joint_300K
0.168,11.54655942913756,W3_joint_300K
0.16875,10.257991691597052,W3_joint_300K
0.1695,8.688534893954827,W3_joint_300K
0.17025,6.8515498418560865,W3_joint_300K
0.171,4.768768186060307,W3_joint_300K
0.17175,2.4097033833563755,W3_joint_300K
0.1725,-0.16834698359107653,W3_joint_300K
0.17325,-2.8370501345365744,W3_joint_300K
0.174,-4.432899802249551,W3_joint_300K
0.17475,-5.135121855389908,W3_joint_300K
0.1755,-4.782813174629648,W3_joint_300K
0.17625,-3.4006334039844837,W3_joint_300K
0.177,-1.185441646184638,W3_joint_300K
0.17775,0.565736041999688,W3_joint_300K
0.1785,1.985163845493042,W3_joint_300K
0.17925,2.846850109399802,W3_joint_300K
0.18,3.1013503783156877,W3_joint_300K
0.18075,2.731890887401542,W3_joint_300K
0.1815,1.7917332372005963,W3_joint_300K
0.18225,0.45326359694888224,W3_joint_300K
0.183,-1.0338255493429718,W3_joint_300K
0.18375,-2.317020369976136,W3_joint_300K
0.1845,-3.138880920760946,W3_joint_300K
0.18525,-3.2487559746142765,W3_joint_300K
0.186,-2.6502625750022264,W3_joint_300K
0.18675,-1.4645172614779642,W3_joint_300K
0.1875,-0.09557899289319413,W3_joint_300K
0.18825,1.2183256982241157,W3_joint_300K
0.189,2.213903966227106,W3_joint_300K
0.18975,2.754568379252618,W3_joint_300K
0.1905,2.726463002858658,W3_joint_300K
0.19125,2.2067212226231723,W3_joint_300K
0.192,1.2330834586412103,W3_joint_300K
0.19275,-0.005773658357891609,W3_joint_300K
0.1935,-1.2810058297234956,W3_joint_300K
0.19425,-2.29775325880272,W3_joint_300K
0.195,-2.82950215686283,W3_joint_300K
0.19575,-2.747163355393868,W3_joint_300K
0.1965,-2.058790044402003,W3_joint_300K
0.19725,-0.9711415342598808,W3_joint_300K
0.198,0.24912450955986518,W3_joint_300K
0.19875,1.3706443424956032,W3_joint_300K
0.1995,2.1695716931244253,W3_joint_300K
0.20025,2.564984821034668,W3_joint_300K
0.201,2.5207209410782063,W3_joint_300K
0.20175,2.017476951958675,W3_joint_300K
0.2025,1.1724380052651546,W3_joint_300K
0.20325,0.12085883450770663,W3_joint_300K
0.204,-0.9515903648968955,W3_joint_300K
0.20475,-1.8560493247285355,W3_joint_300K
0.2055,-2.3257546363074697,W3_joint_300K
0.20625,-2.32639145513117,W3_joint_300K
0.207,-1.8276642581644793,W3_joint_300K
0.20775,-0.9720458407119974,W3_joint_300K
0.2085,0.0334750873594186,W3_joint_300K
0.20925,0.9865516632974625,W3_joint_300K
0.21,1.7484362907900226,W3_joint_300K
0.21075,2.145751154446726,W3_joint_300K
0.2115,2.15145885258364,W3_joint_300K
0.21225,1.802139635385224,W3_joint_300K
0.213,1.0951324537575378,W3_joint_300K
0.21375,0.18084029840938784,W3_joint_300K
0.2145,-0.7520593986385441,W3_joint_300K
0.21525,-1.546428325313724,W3_joint_300K
0.216,-2.030178566381922,W3_joint_300K
0.21675,-2.03837706724118,W3_joint_300K
0.2175,-1.6139890025409862,W3_joint_300K
0.21825,-0.9002726662087623,W3_joint_300K
0.219,-0.04068920924681026,W3_joint_300K
0.21975,0.8118636544958477,W3_joint_300K
0.2205,1.4682838092228239,W3_joint_300K
0.22125,1.8079721657919279,W3_joint_300K
0.222,1.8380525305215059,W3_joint_300K
0.22275,1.540604346251763,W3_joint_300K
0.2235,0.9462991144693204,W3_joint_300K
0.22425,0.17986562101070627,W3_joint_300K
0.225,-0.6393858474487877,W3_joint_300K
0.22575,-1.3283491845636175,W3_joint_300K
0.2265,-1.7360819094323408,W3_joint_300K
0.22725,-1.7638601081284029,W3_joint_300K
0.228,-1.4318083893069407,W3_joint_300K
0.22875,-0.7966459637122647,W3_joint_300K
0.2295,-0.025906845018384715,W3_joint_300K
0.23025,0.7167720462258373,W3_joint_300K
0.231,1.3116117917905585,W3_joint_300K
0.23175,1.646595807361512,W3_joint_300K
0.2325,1.668403806065958,W3_joint_300K
0.23325,1.393607834057907,W3_joint_300K
0.234,0.852963561073725,W3_joint_300K
0.23475,0.13866946979383696,W3_joint_300K
0.2355,-0.599562480984351,W3_joint_300K
0.23625,-1.213288002387387,W3_joint_300K
0.237,-1.5757531220576162,W3_joint_300K
0.23775,-1.5895917778134325,W3_joint_300K
0.2385,-1.2675352778612519,W3_joint_300K
0.23925,-0.7116164688529624,W3_joint_300K
0.24,-0.03192715614031849,W3_joint_300K
0.24075,0.6231567116042215,W3_joint_300K
0.2415,1.1481349965517684,W3_joint_300K
0.24225,1.4301179301509677,W3_joint_300K
0.243,1.43416935247964,W3_joint_300K
0.24375,1.1602527320767109,W3_joint_300K
0.2445,0.6929558420370711,W3_joint_300K
0.24525,0.06415742537989302,W3_joint_300K
0.246,-0.586454100897765,W3_joint_300K
0.24675,-1.1119445922861608,W3_joint_300K
0.2475,-1.3966605650980257,W3_joint_300K
0.24825,-1.4014051047742813,W3_joint_300K
0.249,-1.1354000052915914,W3_joint_300K
0.24975,-0.6198028721266351,W3_joint_300K
0.2505,-0.011128965598937102,W3_joint_300K
0.25125,0.5690427209057368,W3_joint_300K
0.252,1.0312140718548783,W3_joint_300K
0.25275,1.2893116788287222,W3_joint_300K
0.2535,1.2695669702822938,W3_joint_300K
0.25425,1.0205939543299616,W3_joint_300K
0.255,0.5861790648658471,W3_joint_300K
0.25575,0.02809460405437103,W3_joint_300K
0.2565,-0.553593740681827,W3_joint_300K
0.25725,-0.9930087823035226,W3_joint_300K
0.258,-1.2368879253453486,W3_joint_300K
0.25875,-1.2286339636434473,W3_joint_300K
0.2595,-0.9736096497863704,W3_joint_300K
0.26025,-0.5035088908730778,W3_joint_300K
0.261,0.04278831045173028,W3_joint_300K
0.26175,0.5871858898754523,W3_joint_300K
0.2625,0.9835090218703717,W3_joint_300K
0.26325,1.2056919875350407,W3_joint_300K
0.264,1.1838785903652929,W3_joint_300K
0.26475,0.9347771405145302,W3_joint_300K
0.2655,0.5017590131739439,W3_joint_300K
0.26625,-0.023711931586756087,W3_joint_300K
0.267,-0.534800055317158,W3_joint_300K
0.26775,-0.9351306814854048,W3_joint_300K
0.2685,-1.1199930863442824,W3_joint_300K
0.26925,-1.0840569094712555,W3_joint_300K
0.27,-0.7995972092318684,W3_joint_300K
0.27075,-0.3865919435007895,W3_joint_300K
0.2715,0.11039652659023243,W3_joint_300K
0.27225,0.5536369103293687,W3_joint_300K
0.273,0.8991618865017983,W3_joint_300K
0.27375,1.0572058257683192,W3_joint_300K
0.2745,1.0063402489246727,W3_joint_300K
0.27525,0.7688406568772308,W3_joint_300K
0.276,0.37325672777022617,W3_joint_300K
0.27675,-0.08764704374890178,W3_joint_300K
0.2775,-0.5435270990098822,W3_joint_300K
0.27825,-0.8737148911746203,W3_joint_300K
0.279,-1.0147125014598273,W3_joint_300K
0.27975,-0.9464066733861525,W3_joint_300K
0.2805,-0.6824787300211846,W3_joint_300K
0.28125,-0.2817648674526776,W3_joint_300K
0.282,0.1558941143930818,W3_joint_300K
0.28275,0.5620585277591663,W3_joint_300K
0.2835,0.8483936163053484,W3_joint_300K
0.28425,0.9602197925557008,W3_joint_300K
0.285,0.8909368894280887,W3_joint_300K
0.28575,0.661948907636238,W3_joint_300K
0.2865,0.2751347633644978,W3_joint_300K
0.28725,-0.16008068044638218,W3_joint_300K
0.288,-0.5624616415658845,W3_joint_300K
0.28875,-0.8415600146642694,W3_joint_300K
0.2895,-0.9423316209484615,W3_joint_300K
0.29025,-0.8291228561247568,W3_joint_300K
0.291,-0.5492809715250436,W3_joint_300K
0.29175,-0.1581661629786036,W3_joint_300K
0.2925,0.24495912329361977,W3_joint_300K
0.29325,0.587734198813071,W3_joint_300K
0.294,0.7989826570084462,W3_joint_300K
0.29475,0.8562357705456589,W3_joint_300K
0.2955,0.7502324660589466,W3_joint_300K
0.29625,0.5088737670827178,W3_joint_300K
0.297,0.160992771079686,W3_joint_300K
0.29775,-0.20942817198775582,W3_joint_300K
0.2985,-0.5353840989424438,W3_joint_300K
0.29925,-0.7276155330577767,W3_joint_300K
0.3,-0.8876535784461366,W3_joint_300K
