# Time-averaged data for fix rdf1850out
# TimeStep Number-of-rows
# Row c_rdf1850[1] c_rdf1850[2] c_rdf1850[3] c_rdf1850[4] c_rdf1850[5] c_rdf1850[6] c_rdf1850[7] c_rdf1850[8] c_rdf1850[9] c_rdf1850[10] c_rdf1850[11] c_rdf1850[12] c_rdf1850[13] c_rdf1850[14] c_rdf1850[15] c_rdf1850[16] c_rdf1850[17] c_rdf1850[18] c_rdf1850[19] c_rdf1850[20] c_rdf1850[21]
360000 200
131 3.915 0.812152 14.7002 0.75785 1.46044 0.999667 0.159801 0.956723 0.194292 0.911704 0.344465 0.76889 0.0601182 0.973401 0.103442 2.02692 0.947938 4.34637 0.834069 2.67746 1.23699
132 3.945 0.857651 15.0322 0.767868 1.49343 0.970306 0.163808 0.926826 0.199308 0.967995 0.353027 0.778507 0.0617037 1.10131 0.107987 2.62505 0.958763 5.57513 0.857098 4.31023 1.25479
133 3.975 0.884407 15.3798 0.803351 1.52848 1.14963 0.168629 0.937526 0.204461 0.923925 0.361322 0.790933 0.0633396 1.09998 0.112597 1.96879 0.96701 4.21226 0.874763 1.95374 1.26301
134 4.005 0.908634 15.7424 0.842453 1.56579 1.14984 0.173523 0.950801 0.209765 0.955795 0.370035 0.937036 0.065307 0.962662 0.116688 2.5403 0.977835 4.59561 0.894322 2.5698 1.27397
135 4.035 0.957805 16.1303 0.854609 1.6042 1.0496 0.178056 0.952128 0.215156 0.968885 0.379 0.892495 0.0672096 1.23216 0.122013 2.14878 0.987113 4.01453 0.911672 2.5418 1.28493
136 4.065 0.978758 16.5326 0.889673 1.64479 1.01229 0.182495 1.03176 0.221087 0.914649 0.38759 0.843473 0.0690329 0.977062 0.126299 2.00389 0.995876 3.81651 0.928391 3.74992 1.30137
137 4.095 1.01471 16.9559 0.898639 1.6864 1.08682 0.187331 1.03552 0.227126 1.0527 0.397622 0.939078 0.071094 0.992267 0.130714 2.78076 1.00825 4.32296 0.947634 1.2354 1.30685
138 4.125 1.05065 17.4006 0.9013 1.72875 1.07114 0.192166 1.03384 0.233244 0.998594 0.407279 0.840588 0.0729677 0.806346 0.134351 2.28601 1.01856 3.0803 0.961514 3.34116 1.32192
139 4.155 1.07116 17.8606 0.927981 1.77298 0.996072 0.196728 1.00461 0.239276 0.976944 0.416864 0.925082 0.0750577 1.09261 0.139351 2.5918 1.03041 3.0956 0.97571 2.08904 1.33151
140 4.185 1.10113 18.3403 0.950754 1.81896 0.991386 0.201333 1.00435 0.245395 1.04733 0.427292 0.999726 0.0773494 0.976769 0.143896 2.33203 1.04124 3.12337 0.990221 2.06117 1.3411
141 4.215 1.13099 18.8402 0.993487 1.86769 1.00491 0.206068 1.10324 0.252212 1.0386 0.437777 0.989009 0.0796483 1.06211 0.148896 2.40408 1.05258 3.41252 1.00631 0.872222 1.34521
142 4.245 1.16586 19.3628 0.986558 1.91678 1.08358 0.21125 0.993262 0.258439 1.07047 0.448739 1.04151 0.0821058 1.05988 0.153961 3.01691 1.06701 3.30198 1.02208 3.42833 1.36164
143 4.275 1.17005 19.8947 0.986577 1.96656 1.07276 0.216453 1.08179 0.265314 1.00609 0.459189 1.01212 0.0845272 1.25831 0.160065 2.55434 1.07938 2.79197 1.03565 3.10882 1.37671
144 4.305 1.19056 20.4436 1.01857 2.01869 1.0612 0.221671 1.00629 0.2718 0.998396 0.469703 0.985955 0.0869199 1.0579 0.16526 2.51912 1.09175 2.4393 1.04763 1.38955 1.38356
145 4.335 1.20868 21.0085 1.03543 2.07241 0.988548 0.2266 1.04415 0.278625 1.00753 0.480463 0.973243 0.0893125 1.28875 0.171688 2.9995 1.1067 2.71959 1.0612 0.549353 1.3863
146 4.365 1.2272 21.5902 1.02371 2.12626 0.992222 0.231616 1.07789 0.285767 1.10572 0.492433 1.05498 0.0919429 1.00328 0.176753 1.42576 1.11392 2.55682 1.07413 2.16425 1.39726
147 4.395 1.24923 22.1904 1.0338 2.18139 1.02948 0.236891 1.02232 0.292635 1.06272 0.504101 0.975511 0.0944076 1.02624 0.182013 1.4054 1.12113 2.65015 1.0877 1.33694 1.40411
148 4.425 1.23899 22.7939 1.05889 2.23864 0.952959 0.241842 1.08467 0.300022 1.0025 0.515257 1.09696 0.0972182 0.936358 0.186883 2.18458 1.13247 2.54945 1.10095 3.4291 1.42192
149 4.455 1.25867 23.4153 1.06803 2.29716 1.00331 0.247125 1.06077 0.307344 1.04534 0.527047 1.07663 0.100014 1.18409 0.193117 2.64463 1.14639 1.91756 1.11104 2.33483 1.43425
150 4.485 1.2687 24.0501 1.07095 2.35664 0.948929 0.252191 1.0744 0.31486 1.06997 0.539276 1.00163 0.102652 1.05848 0.198766 2.31763 1.15876 2.06982 1.12208 1.02565 1.43973
151 4.515 1.2698 24.694 1.08117 2.41748 0.909704 0.257113 1.08862 0.322579 1.02129 0.55111 1.08056 0.105535 0.90075 0.203636 2.09538 1.1701 2.4537 1.13533 1.01211 1.44521
152 4.545 1.28617 25.3549 1.0907 2.47969 0.955901 0.262352 1.11131 0.330564 1.0378 0.563296 1.10329 0.108518 0.983979 0.209026 2.26127 1.18247 2.88102 1.1511 1.24911 1.45205
153 4.575 1.2941 26.0287 1.10071 2.5433 0.854971 0.267101 1.09277 0.33852 1.04998 0.575786 0.98646 0.111221 1.15918 0.215455 1.85875 1.19278 2.6132 1.16562 0.738541 1.45616
154 4.605 1.2736 26.7005 1.10009 2.6077 0.870794 0.272002 1.10326 0.346656 1.04349 0.588361 1.01793 0.114046 1.00393 0.221104 2.84123 1.20876 2.41447 1.17918 1.21917 1.46301
155 4.635 1.28267 27.3859 1.1153 2.67385 0.872588 0.276975 1.06579 0.354619 1.00694 0.600656 1.07599 0.117073 1.25399 0.228247 2.44124 1.22268 1.99121 1.19054 2.16374 1.47534
156 4.665 1.27298 28.0751 1.10985 2.74053 0.820128 0.281709 1.09882 0.362936 1.02972 0.61339 1.02472 0.119991 1.01312 0.234091 1.96334 1.23402 2.40714 1.20442 1.18802 1.48219
157 4.695 1.28913 28.7819 1.08235 2.80641 0.894472 0.286941 1.04345 0.370935 1.01497 0.626103 1.05646 0.12304 0.866349 0.239156 1.58571 1.2433 2.15842 1.21703 2.11076 1.49452
158 4.725 1.2719 29.4882 1.10126 2.87429 0.840955 0.291921 1.07313 0.379266 0.985356 0.638606 1.06572 0.126153 0.854593 0.244221 2.69824 1.25928 2.23783 1.23028 0.693487 1.49863
159 4.755 1.25805 30.1958 1.09468 2.94262 0.831019 0.296908 1.09795 0.3879 0.950657 0.650822 1.08637 0.129367 0.897983 0.24961 2.05719 1.27165 2.2596 1.24385 0.91493 1.50411
160 4.785 1.24669 30.9058 1.09208 3.01165 0.822277 0.301903 1.02625 0.396072 1.01346 0.66401 1.10127 0.132668 1.0799 0.256169 2.11926 1.28454 1.66323 1.25394 1.80678 1.51507
161 4.815 1.24127 31.6216 1.08953 3.08139 0.869465 0.30725 1.06436 0.404656 0.994742 0.677119 1.00237 0.135709 0.960966 0.262078 2.68505 1.30103 1.74463 1.26467 1.11474 1.52192
162 4.845 1.23416 32.3422 1.0623 3.15024 0.823958 0.312381 0.980789 0.412662 0.95971 0.689918 1.02076 0.138844 1.05362 0.268636 1.98795 1.3134 2.3824 1.2795 1.5403 1.53151
163 4.875 1.21507 33.0606 1.05384 3.21939 0.785189 0.317332 1.03327 0.421202 1.00479 0.703488 1.04729 0.142101 0.927371 0.274481 2.36949 1.32835 2.20098 1.29338 1.3004 1.53973
164 4.905 1.19918 33.7782 1.06545 3.29016 0.793122 0.322398 0.991141 0.429497 1.02612 0.717519 0.984301 0.1452 1.01838 0.280974 2.42018 1.34381 2.37346 1.30852 1.50688 1.54932
165 4.935 1.18862 34.4982 1.02622 3.35917 0.866556 0.327998 0.989536 0.437878 0.99353 0.73127 1.06943 0.148609 1.03537 0.287662 2.07394 1.35722 2.05203 1.32177 1.48497 1.5589
166 4.965 1.18059 35.2221 1.03253 3.42944 0.779933 0.3331 0.95809 0.446094 0.950582 0.744588 0.98978 0.151802 1.01285 0.294286 2.36225 1.37268 2.60377 1.3388 1.89071 1.57123
167 4.995 1.14759 35.9343 1.01038 3.49903 0.808808 0.338455 1.01638 0.454915 0.940279 0.75792 0.889461 0.154706 0.981367 0.300779 1.48178 1.38247 1.95525 1.35174 0.827543 1.57671
168 5.025 1.13719 36.6486 0.99304 3.56827 0.848803 0.344141 0.924845 0.463037 0.92491 0.771195 0.926859 0.157769 1.14414 0.308442 2.07455 1.39639 1.50612 1.36183 1.8398 1.58904
169 5.055 1.11451 37.357 0.980983 3.63747 0.828307 0.349755 1.02175 0.472117 0.920686 0.784563 0.967963 0.161005 0.823478 0.314026 2.04964 1.41031 2.14198 1.37634 0.607838 1.59315
170 5.085 1.09138 38.059 0.959457 3.70597 0.815043 0.355347 0.957559 0.480729 0.917649 0.798047 0.904987 0.164067 1.02224 0.321039 2.10224 1.42474 1.60897 1.38738 1.79946 1.60548
171 5.115 1.06964 38.7551 0.936787 3.77364 0.917733 0.361718 0.94487 0.489327 0.885484 0.811214 0.890396 0.167116 0.878574 0.327143 1.93443 1.43814 2.09019 1.40189 0.789757 1.61096
172 5.145 1.05527 39.4499 0.946589 3.84282 0.907259 0.368089 0.97277 0.498285 0.901134 0.824769 0.850977 0.170063 0.962013 0.333896 1.61411 1.44948 1.84067 1.41483 0.786079 1.61644
173 5.175 1.02761 40.1345 0.921197 3.91094 0.912892 0.374575 0.916941 0.506825 0.958948 0.839363 0.940096 0.173357 1.15188 0.342078 1.59696 1.46082 1.99835 1.42902 0.772214 1.62192
174 5.205 1.01014 40.8152 0.908233 3.97887 0.928342 0.381248 0.894159 0.515249 0.918301 0.853502 0.869816 0.176441 1.08412 0.34987 1.86608 1.47423 1.71152 1.44132 1.13862 1.63014
175 5.235 0.984005 41.4859 0.899778 4.04695 0.88319 0.387669 0.923586 0.524049 0.919429 0.867822 0.940163 0.179814 1.1076 0.357922 1.77109 1.48711 2.42802 1.45899 0.567715 1.63425
176 5.265 0.962985 42.1499 0.876644 4.11404 0.955517 0.394696 0.962943 0.533331 0.923135 0.882365 0.888071 0.183035 0.972048 0.365065 1.81936 1.50052 2.10161 1.47445 1.30059 1.64384
177 5.295 0.94603 42.8096 0.856714 4.18035 0.942622 0.401708 0.96479 0.542736 0.894158 0.896613 0.805165 0.18599 0.978259 0.372338 1.73065 1.5134 2.33389 1.4918 1.47774 1.65479
178 5.325 0.933725 43.4681 0.836786 4.24585 0.994279 0.409189 0.906811 0.551679 0.91875 0.911415 0.842677 0.189118 0.966691 0.37961 1.50566 1.52474 1.97258 1.50662 0.913901 1.66164
179 5.355 0.912227 44.1188 0.843065 4.31259 1.00591 0.416842 0.907736 0.560731 0.927353 0.926528 0.783273 0.192058 1.22852 0.388961 1.08658 1.53299 1.61823 1.51893 0.720683 1.66712
180 5.385 0.894753 44.7641 0.827877 4.37886 0.975334 0.424344 0.895338 0.569761 0.91184 0.941554 0.793752 0.195071 1.00536 0.396688 1.47359 1.54433 2.13089 1.53533 1.24417 1.67671
181 5.415 0.886029 45.4103 0.813105 4.44469 1.02281 0.4323 0.92094 0.579151 0.924706 0.956962 0.858538 0.198364 1.00992 0.404545 1.3897 1.55515 2.67538 1.55615 1.23087 1.6863
182 5.445 0.866053 46.0489 0.802932 4.51041 1.02164 0.440336 0.887597 0.588304 0.922602 0.972506 0.812128 0.201513 1.27167 0.414545 1.37542 1.56598 1.96417 1.57161 0.868324 1.69315
183 5.475 0.858749 46.6891 0.791066 4.57586 1.06757 0.448825 0.953306 0.598242 0.932772 0.988397 0.784468 0.204591 1.22442 0.424286 1.16463 1.57526 1.66609 1.58486 0.68995 1.69863
184 5.505 0.844921 47.326 0.780792 4.64119 1.02332 0.457055 0.923031 0.607971 0.92447 1.00432 0.722789 0.207459 1.37322 0.435325 1.72849 1.58918 2.11838 1.60189 0.51089 1.70274
185 5.535 0.841727 47.9673 0.789347 4.70794 1.02243 0.465365 0.944475 0.618031 0.922323 1.02037 0.821502 0.210752 0.982034 0.443312 1.14178 1.59845 1.59325 1.61483 1.68383 1.71644
186 5.565 0.82736 48.6046 0.775175 4.77421 1.05063 0.473998 0.895801 0.627681 0.963482 1.03733 0.815941 0.21406 1.22515 0.453377 1.6334 1.61186 1.76736 1.62934 1.16855 1.72603
187 5.595 0.823036 49.2454 0.771696 4.84091 1.05112 0.482726 0.888495 0.637352 0.974005 1.05466 0.756722 0.217159 1.39989 0.465 2.04825 1.62887 1.70976 1.64353 0.659484 1.73151
188 5.625 0.825239 49.8949 0.770464 4.90821 1.09774 0.491943 0.939137 0.647687 0.955894 1.07184 0.767384 0.220337 1.2841 0.475779 2.33605 1.64845 1.99094 1.66025 1.30274 1.74247
189 5.655 0.817448 50.545 0.781789 4.97723 1.06565 0.500987 0.953977 0.658295 0.980433 1.08967 0.714571 0.223328 1.33165 0.487078 1.64076 1.66237 1.67376 1.67445 0.805936 1.74932
190 5.685 0.809168 51.1955 0.774441 5.04632 1.11519 0.510551 0.931732 0.668766 1.00757 1.10817 0.712515 0.22634 1.06099 0.496169 1.44508 1.67474 1.80476 1.68991 1.11949 1.7589
191 5.715 0.815539 51.858 0.773738 5.11609 1.05803 0.519717 0.975997 0.67985 1.00003 1.12674 0.713437 0.229389 1.10162 0.505714 1.78544 1.69021 2.04147 1.70757 0.475494 1.76301
192 5.745 0.824758 52.535 0.766049 5.18589 1.11595 0.52949 0.99914 0.691316 0.96857 1.1449 0.723949 0.232517 1.39308 0.517922 1.65097 1.70464 1.47916 1.7205 1.40715 1.77534
193 5.775 0.815829 53.2117 0.783183 5.258 1.13457 0.539529 0.927106 0.702068 1.03045 1.16443 0.648916 0.235349 1.39528 0.53026 1.74634 1.7201 1.71039 1.73565 0.930253 1.78356
194 5.805 0.832771 53.9097 0.788757 5.33138 1.09103 0.549287 0.938874 0.713073 1.03086 1.18417 0.709267 0.238477 1.35105 0.542338 1.72919 1.73557 1.51806 1.74921 1.37795 1.79589
195 5.835 0.836047 54.6177 0.798312 5.40641 1.08754 0.559109 0.965188 0.724503 1.04706 1.20443 0.708692 0.241633 1.26569 0.553766 1.4279 1.74845 1.77992 1.7653 0.90821 1.80411
196 5.865 0.848799 55.3439 0.7986 5.48225 1.11003 0.569242 0.945477 0.73581 0.929861 1.22261 0.766759 0.245085 1.39493 0.566494 0.959171 1.75722 1.38316 1.77792 1.05043 1.8137
197 5.895 0.857361 56.085 0.808887 5.55985 1.09826 0.579367 0.96767 0.747506 0.967873 1.24172 0.895515 0.249157 1.22623 0.577792 1.51016 1.77113 1.84518 1.79495 1.78312 1.83014
198 5.925 0.869049 56.8438 0.839451 5.64122 1.01038 0.588779 0.947412 0.759073 0.899243 1.25966 0.902071 0.253301 1.20668 0.589026 0.664303 1.77732 1.6601 1.81041 1.17659 1.8411
199 5.955 0.878899 57.619 0.879298 5.7273 0.949377 0.597708 0.978034 0.771137 0.898203 1.27776 0.971875 0.257812 1.2291 0.600584 1.09672 1.78763 2.31549 1.83218 1.60633 1.85616
200 5.985 0.89073 58.4126 0.892494 5.81556 0.967599 0.606904 1.0227 0.783879 0.913673 1.29636 1.09323 0.262936 1.107 0.611104 0.977833 1.79691 1.7903 1.84921 1.86856 1.87397
370000 200
1 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0.075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0.105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0.135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0.165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0.195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0.225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0.255 0 0 0 0 0 0 0 0 0.197543 7.20669e-06 0 0 0 0 0 0 0 0 0 0
10 0.285 0 0 0 0 0 0 0 0 0.472551 2.88268e-05 0.686805 7.20669e-06 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0.258165 4.32401e-05 0 7.20669e-06 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 4.32401e-05 1.40073 2.88268e-05 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0.0915668 5.04468e-05 1.18451 5.04468e-05 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0.0783129 5.76535e-05 2.71331 0.0001081 0 0 0 0 0 0 63.6681 0.00273973
15 0.435 0 0 0 0 0 0 0 0 0.135442 7.20669e-05 5.59141 0.000245027 0 0 0 0 0 0 27.4847 0.00410959
16 0.465 0 0 0 0 0 0 0 0 0.296673 0.0001081 3.86294 0.000353128 0 0 0 0 0 0 96.3398 0.00958904
17 0.495 0 0 0 0 0 0 0 0 0 0.0001081 1.58989 0.000403575 0 0 0 0 0 0 63.924 0.0136986
18 0.525 0 0 0 0 0 0 0 0 0.0929226 0.000122514 1.82018 0.000468435 0 0 0 0 0 0 94.5302 0.0205479
19 0.555 0 0 0 0 0 0 0 0 0.0832549 0.000136927 1.62667 0.000533295 0 0 0 0 0 0 84.7822 0.0273973
20 0.585 0 0 0 0 0 0 0 0 0.0746333 0.00015134 1.46507 0.000598155 0 0 0 0 0 0 30.5234 0.030137
21 0.615 0 0 0 0 0 0 0 0 0.0339708 0.000158547 1.0307 0.000648602 0 0 0 0 0 0 27.6529 0.0328767
22 0.645 0 0 0 0 0 0 0 0 0.0613962 0.000172961 0.669236 0.000684635 0 0 0 0 0 0 50.0976 0.0383562
23 0.675 0 0 0 0 0 0 0 0 0.0563441 0.000187374 0.610628 0.000720669 0 0 0 0 2.63575 0.000315457 80.1345 0.0479452
24 0.705 0 0 0 0 0 0 0.0422725 7.20669e-06 0.0256695 0.000194581 0.560508 0.000756702 0 0 0 0 14.5216 0.0022082 62.9875 0.0561644
25 0.735 0 0 0 0 0 0 0.0388925 1.44134e-05 0.0476035 0.000208994 0.103286 0.000763909 0 0 0 0 2.23129 0.00252366 106.364 0.0712329
26 0.765 0 0 0 0 0 0 0.0717017 2.88268e-05 0.0438995 0.000223407 0.0951502 0.000771116 0 0 0 0 6.16649 0.00347003 71.3365 0.0821918
27 0.795 0 0 0 0 0 0 0 2.88268e-05 0.0202494 0.000230614 0.176518 0.000785529 0 0 0 0 7.60943 0.00473186 132.15 0.10411
28 0.825 0 0 0 0 0 0 0 2.88268e-05 0 0.000230614 0.163755 0.000799942 0 0 0 0 5.2835 0.00567823 99.7065 0.121918
29 0.855 0 0 0 0 0 0 0.086141 5.04468e-05 0 0.000230614 0.533581 0.000850389 0 0 0 0 8.22868 0.00725552 71.4641 0.135616
30 0.885 0 0 0 0 0 0 0 5.04468e-05 0.0164157 0.000237821 0 0.000850389 0 0 0 0 1.53506 0.00757098 73.2601 0.150685
31 0.915 0 0 0.00315289 7.20669e-06 0.0655647 1.44134e-05 0.0250795 5.76535e-05 0 0.000237821 0.199511 0.000872009 0 0 0 0 10.0578 0.00977918 56.1803 0.163014
32 0.945 0 0 0 7.20669e-06 0 1.44134e-05 0.140519 0.000100894 0 0.000237821 0 0.000872009 0 0 0 0 2.69122 0.0104101 58.4178 0.176712
33 0.975 0 0 0 7.20669e-06 0 1.44134e-05 0.0659671 0.000122514 0 0.000237821 0.0583189 0.000879216 0 0 0 0 1.26824 0.0107256 32.9739 0.184932
34 1.005 0 0 0 7.20669e-06 0.1087 4.32401e-05 0.0624025 0.000144134 0 0.000237821 0.0553865 0.000886423 0 0 0 0 0 0.0107256 25.8295 0.191781
35 1.035 0 0 0 7.20669e-06 0 4.32401e-05 0.0979391 0.000180167 0 0.000237821 0.207338 0.000915249 0 0 0 0 2.23579 0.0113565 77.8322 0.213699
36 1.065 0 0 0 7.20669e-06 0.0726562 6.48602e-05 0.0369619 0.000194581 0 0.000237821 0.0491983 0.000922456 0 0 0 0 2.1191 0.0119874 13.8286 0.217808
37 1.095 0 0 0.00219051 1.44134e-05 0.137335 0.0001081 0.0349644 0.000208994 0 0.000237821 0.185855 0.000951283 0 0 0 0 0.998307 0.0123028 21.7801 0.224658
38 1.125 0 0 0.00417148 2.88268e-05 0.108618 0.000144134 0.0828504 0.000245027 0.0100876 0.000245027 0.131758 0.000972903 0 0 0 0 4.74132 0.0138801 28.9071 0.234247
39 1.155 0 0 0.00197665 3.60334e-05 0.102963 0.000180167 0.0471221 0.000266647 0.00963282 0.000252234 0.166906 0.00100173 0 0 0 0 0.905412 0.0141956 23.4624 0.242466
40 1.185 0 0 0.00187784 4.32401e-05 0.0782654 0.000208994 0.0149228 0.000273854 0.0182472 0.000266647 0.0793467 0.00101614 0 0 0 0 2.56573 0.015142 25.9867 0.252055
41 1.215 0 0 0.00179637 5.04468e-05 0.148796 0.000266647 0.0851569 0.000317094 0.0347721 0.000295474 0.113231 0.00103776 0 0 0 0 4.06409 0.0167192 31.8349 0.264384
42 1.245 0 0 0 5.04468e-05 0.0885086 0.000302681 0.0270273 0.000331508 0.0165055 0.000309888 0.071826 0.00105218 0 0 0 0 5.43311 0.0189274 16.8226 0.271233
43 1.275 0 0 0.00648213 7.92736e-05 0.0336758 0.000317094 0.0386774 0.000353128 0.0551911 0.000360334 0.102853 0.0010738 0 0 0 0 5.91834 0.0214511 32.131 0.284932
44 1.305 0 0 0.00309234 9.36869e-05 0.0968652 0.000360334 0.0984864 0.000410781 0.0676331 0.000425195 0.0979877 0.00109542 0 0 2.29805 0.00103093 2.81944 0.0227129 9.17611 0.289041
45 1.335 0 0 0.0103674 0.000144134 0.0307395 0.000374748 0.0470802 0.000439608 0.0720024 0.000497261 0.0934265 0.00111704 0 0 0 0.00103093 4.03981 0.0246057 17.5784 0.29726
46 1.365 0 0 0.00424019 0.000165754 0.0736092 0.000410781 0.0675383 0.000482848 0.089501 0.000590948 0.0896959 0.00113866 0 0 0 0.00103093 2.58661 0.0258675 14.0015 0.30411
47 1.395 0 0 0.010834 0.000223407 0.0141539 0.000417988 0.0647624 0.000526088 0.111874 0.000713462 0.0571486 0.00115307 0 0 1.01237 0.00154639 1.85245 0.0268139 16.1183 0.312329
48 1.425 0.000576842 2.88268e-05 0.00779272 0.000266647 0 0.000417988 0.0721517 0.000576535 0.1136 0.000843182 0.0823046 0.00117469 0 0 0.962667 0.00206186 4.14782 0.0290221 10.2854 0.317808
49 1.455 0.00110623 8.64803e-05 0.0112188 0.000331508 0.025919 0.000432401 0.0691796 0.000626982 0.163606 0.00103776 0.078865 0.00119631 0 0 0 0.00206186 3.41141 0.0309148 4.93295 0.320548
50 1.485 0.000528787 0.000115307 0.0191337 0.000446815 0.0248742 0.000446815 0.0666516 0.000677429 0.191805 0.00127558 0.0505267 0.00121072 0 0 2.66469 0.00360825 4.35717 0.0334385 14.2223 0.328767
51 1.515 0.00153251 0.000201787 0.0137884 0.000533295 0.0719548 0.000490055 0.0364196 0.000706255 0.240224 0.00158547 0.0971356 0.00123955 0 0 1.70993 0.00463918 5.23825 0.0365931 20.4744 0.341096
52 1.545 0.00122899 0.000273854 0.0154623 0.000634189 0.069114 0.000533295 0.0526003 0.000749496 0.257617 0.00193139 0.023378 0.00124676 0 0 3.28741 0.00670103 3.52672 0.0388013 2.17957 0.342466
53 1.575 0.00118408 0.000345921 0.0234182 0.000792736 0.0552782 0.000569328 0.0506758 0.000792736 0.263553 0.00229893 0.0449371 0.00126117 0.100048 6.49351e-05 3.16573 0.00876289 4.35327 0.0416404 12.6399 0.350685
54 1.605 0.00113499 0.000417988 0.0215423 0.000944076 0.127926 0.000655809 0.0732364 0.000857596 0.243844 0.00265206 0.043353 0.00127558 0.192068 0.000194805 7.62682 0.0139175 1.39626 0.0425868 8.11618 0.356164
55 1.635 0.00109618 0.000490055 0.0276582 0.00114586 0.297961 0.000864803 0.0470171 0.000900836 0.244618 0.0030196 0.125181 0.00131882 0 0.000194805 15.4236 0.0247423 3.59603 0.0451104 9.75292 0.363014
56 1.665 0.0012677 0.000576535 0.0200276 0.0012972 0.455928 0.00119631 0.135861 0.00103056 0.291161 0.00347362 0.0603516 0.00134044 0.0894629 0.00025974 20.5586 0.0396907 3.90114 0.0479495 20.7073 0.378082
57 1.695 0.00203765 0.000720669 0.0192804 0.00144854 0.621093 0.00166474 0.0874417 0.00111704 0.240727 0.00386278 0.13563 0.00139089 0.258667 0.000454545 32.1315 0.0639175 1.25343 0.0488959 5.44202 0.382192
58 1.725 0.0039376 0.00100894 0.033695 0.0017224 0.848647 0.00232776 0.105728 0.00122514 0.30146 0.00436725 0.0747079 0.00141972 0.166811 0.000584416 29.0473 0.0865979 1.61709 0.0501577 21.055 0.39863
59 1.755 0.00285472 0.00122514 0.0368371 0.00203229 1.40876 0.00346642 0.190438 0.00142692 0.228895 0.00476362 0.0541129 0.00144134 0.401566 0.000909091 44.6286 0.12268 1.17083 0.0511041 27.1064 0.420548
60 1.785 0.00368028 0.0015134 0.0447719 0.00242145 1.86087 0.00502306 0.13796 0.00157826 0.249286 0.00521044 0.070005 0.00147016 0.622276 0.00142857 54.2611 0.168041 3.00992 0.0536278 14.7417 0.432877
61 1.815 0.00480149 0.00190257 0.0528984 0.00289709 2.20878 0.00693283 0.158932 0.00175843 0.322916 0.00580859 0.0338389 0.00148458 0.675313 0.00201299 60.1934 0.220103 1.82349 0.055205 17.4278 0.447945
62 1.845 0.00774412 0.00255117 0.0759959 0.00360334 2.36321 0.00904439 0.153694 0.0019386 0.308996 0.00639954 0.0491658 0.0015062 0.508024 0.00246753 58.2847 0.272165 2.12136 0.0570978 18.3998 0.464384
63 1.875 0.00832971 0.00327184 0.119411 0.00474921 2.41314 0.0112713 0.214507 0.00219804 0.29883 0.00699049 0.0473551 0.00152782 0.4928 0.00292208 54.1558 0.322165 1.70957 0.0586751 29.6395 0.491781
64 1.905 0.0176022 0.00484289 0.159945 0.00633468 2.27769 0.0134405 0.259632 0.00252234 0.30016 0.00760306 0.061525 0.00155664 0.955166 0.00383117 43.8444 0.363918 1.3238 0.0599369 12.9321 0.50411
65 1.935 0.0290915 0.00752378 0.228336 0.00866965 2.41318 0.0158115 0.279641 0.00288268 0.280681 0.008194 0.0894405 0.00159988 0.661772 0.00448052 47.2225 0.410309 2.56383 0.0624606 11.1386 0.515068
66 1.965 0.0485462 0.0121361 0.379269 0.0126694 2.31022 0.0181536 0.330988 0.00332228 0.305635 0.00885702 0.0720814 0.00163592 0.576174 0.00506494 34.0796 0.444845 0.935929 0.0634069 12.1666 0.527397
67 1.995 0.0793192 0.0199049 0.419072 0.017224 1.9587 0.0202003 0.347196 0.00379792 0.486231 0.00994523 0.0699038 0.00167195 1.05493 0.00616883 34.5417 0.480928 2.4142 0.0659306 19.6594 0.547945
68 2.025 0.142402 0.034275 0.548961 0.0233713 1.74801 0.0220813 0.434272 0.00441049 0.600062 0.0113289 0.0679551 0.00170799 0.301912 0.00649351 28.2568 0.51134 1.76139 0.0678233 14.0108 0.563014
69 2.055 0.219421 0.057077 0.652376 0.0308951 1.90515 0.0241929 0.51097 0.00515278 0.744061 0.0130946 0.132029 0.00178005 0.761542 0.00733766 16.7585 0.529897 2.56138 0.0706625 13.6121 0.578082
70 2.085 0.332762 0.092678 0.846131 0.0409412 1.50302 0.025908 0.650462 0.00612568 0.946401 0.0154079 0.12788 0.00185212 0.740087 0.00818182 17.6189 0.55 3.03999 0.0741325 11.9917 0.591781
