# Time-averaged data for fix rdffinalout
# TimeStep Number-of-rows
# Row c_rdffinal[1] c_rdffinal[2] c_rdffinal[3] c_rdffinal[4] c_rdffinal[5] c_rdffinal[6] c_rdffinal[7] c_rdffinal[8] c_rdffinal[9] c_rdffinal[10] c_rdffinal[11] c_rdffinal[12] c_rdffinal[13] c_rdffinal[14] c_rdffinal[15] c_rdffinal[16] c_rdffinal[17] c_rdffinal[18] c_rdffinal[19] c_rdffinal[20] c_rdffinal[21]
760000 200
147 4.395 1.46097 25.4567 0.771194 1.77899 1.05808 0.253286 0.979452 0.292887 0.967486 0.506169 0.674942 0.0707625 1.54633 0.261039 1.56895 1.0866 1.75085 0.996845 1.47185 1.71781
148 4.425 1.42474 26.2129 0.778145 1.82483 1.02979 0.259116 0.932228 0.299805 0.960364 0.517815 0.72517 0.0727875 1.54832 0.269805 1.72996 1.09639 2.39595 1.01041 3.62951 1.73836
149 4.455 1.37808 26.9543 0.768664 1.87073 1.0172 0.264954 0.923552 0.306753 0.941616 0.529389 0.756163 0.0749279 1.45978 0.278182 2.15595 1.10876 1.97899 1.02177 1.9095 1.74932
150 4.485 1.35125 27.6911 0.760318 1.91674 0.967716 0.270582 0.925425 0.313808 1.02045 0.542101 0.695842 0.0769242 1.50722 0.286948 1.15209 1.11546 2.71199 1.03754 1.41324 1.75753
151 4.515 1.30688 28.4133 0.759761 1.96334 0.974455 0.276326 0.907562 0.32082 0.977258 0.554439 0.664293 0.0788556 1.59736 0.296364 2.36117 1.12938 2.35482 1.05142 2.09153 1.76986
152 4.545 1.27735 29.1285 0.749654 2.00993 0.976125 0.282156 0.932439 0.32812 0.956516 0.566676 0.697164 0.0809095 1.48939 0.30526 2.15742 1.14227 2.16529 1.06435 2.29326 1.78356
153 4.575 1.25423 29.8401 0.772701 2.05859 0.85023 0.287302 0.882101 0.335118 0.953455 0.579036 0.702545 0.0830066 1.65236 0.31526 1.53318 1.15155 1.82431 1.07539 0.679045 1.78767
154 4.605 1.23621 30.5508 0.772717 2.10789 0.827437 0.292375 0.831184 0.341799 0.927913 0.591222 0.707718 0.085147 1.69442 0.325649 1.26113 1.15928 1.54347 1.08486 1.78714 1.79863
155 4.635 1.23229 31.2684 0.768655 2.15757 0.803989 0.29737 0.883297 0.348991 0.930582 0.603603 0.646835 0.0871289 1.45301 0.334675 1.57632 1.16907 1.98066 1.09716 0.661678 1.80274
156 4.665 1.22455 31.9908 0.75517 2.20702 0.762773 0.302169 0.840518 0.355924 0.895633 0.615675 0.691952 0.0892764 1.44476 0.343766 1.39241 1.17784 1.50401 1.10662 0.870783 1.80822
157 4.695 1.22822 32.7247 0.771848 2.25821 0.748531 0.30694 0.929006 0.363686 0.888976 0.627811 0.653314 0.0913304 1.31427 0.352143 2.26457 1.19227 1.73224 1.11767 1.28971 1.81644
158 4.725 1.24023 33.4753 0.771087 2.31 0.731226 0.31166 0.918121 0.371454 0.904316 0.640314 0.694848 0.0935428 1.20712 0.359935 1.7568 1.20361 1.41722 1.12681 0.84889 1.82192
159 4.755 1.23517 34.2323 0.778131 2.36294 0.652582 0.315927 0.951135 0.379605 0.944899 0.653546 0.706249 0.0958201 1.39054 0.369026 1.26155 1.21186 1.44756 1.13628 0.838099 1.8274
160 4.785 1.24974 35.0079 0.762959 2.41549 0.628105 0.320085 0.918476 0.387576 0.92701 0.666691 0.688589 0.0980686 1.28493 0.377532 1.71311 1.2232 1.38184 1.14543 1.03473 1.83425
161 4.815 1.2607 35.8002 0.770846 2.46926 0.64178 0.324387 0.879189 0.395301 0.884379 0.679389 0.697447 0.100375 1.49174 0.387532 0.999539 1.2299 1.08228 1.15268 1.43056 1.84384
162 4.845 1.26117 36.6028 0.775709 2.52405 0.622192 0.328611 0.856195 0.402919 0.92799 0.69288 0.699597 0.102717 1.34894 0.396688 1.21507 1.23814 1.5801 1.16341 2.01837 1.85753
163 4.875 1.26803 37.4196 0.763174 2.57862 0.60512 0.332769 0.861682 0.41068 0.953813 0.706918 0.652744 0.104929 1.39851 0.406299 1.05017 1.24536 2.15753 1.17823 1.59488 1.86849
164 4.905 1.27756 38.2528 0.752869 2.63311 0.598787 0.336934 0.909641 0.418975 0.896707 0.72028 0.751899 0.107509 1.45618 0.416429 2.00066 1.25928 1.6779 1.18991 0.787658 1.87397
165 4.935 1.27441 39.0942 0.75584 2.6885 0.611997 0.341244 0.915799 0.427429 0.904488 0.733922 0.672252 0.109844 1.46622 0.426753 1.53729 1.2701 1.29912 1.19905 1.36145 1.88356
166 4.965 1.25916 39.9356 0.759853 2.74485 0.565187 0.345272 0.824553 0.435133 0.891697 0.747535 0.592412 0.111927 1.48497 0.437338 1.51866 1.28093 1.90296 1.21262 0.960902 1.89041
167 4.995 1.25634 40.7853 0.749693 2.80113 0.615359 0.349712 0.871089 0.44337 0.909925 0.761596 0.686569 0.11437 1.44014 0.447727 1.42903 1.29124 2.14276 1.22808 0.759411 1.89589
168 5.025 1.24336 41.6363 0.73043 2.85662 0.569542 0.35387 0.849407 0.451499 0.892179 0.775548 0.632372 0.116647 1.51198 0.458766 0.917804 1.29794 2.07406 1.24322 1.68857 1.90822
169 5.055 1.21859 42.4804 0.710254 2.91123 0.616438 0.358425 0.834141 0.459578 0.828342 0.788657 0.599184 0.118831 1.63467 0.470844 2.30201 1.31495 1.66521 1.25552 1.298 1.91781
170 5.085 1.19681 43.3193 0.705145 2.96609 0.642926 0.363231 0.788292 0.467303 0.848303 0.802241 0.617542 0.121108 1.50253 0.482078 1.51678 1.32629 1.6454 1.26782 1.64878 1.93014
171 5.115 1.17355 44.1516 0.703125 3.02143 0.687799 0.368435 0.789265 0.47513 0.818368 0.815502 0.631564 0.123465 1.42483 0.492857 1.90795 1.34072 2.08494 1.2836 1.62991 1.94247
172 5.145 1.13122 44.9633 0.678383 3.07546 0.713704 0.373897 0.803062 0.483187 0.796552 0.82856 0.698682 0.126103 1.50159 0.504351 1.95312 1.35567 1.64855 1.29621 1.25267 1.95205
173 5.175 1.09239 45.7563 0.653279 3.1281 0.761287 0.379792 0.804423 0.491352 0.808188 0.841965 0.677372 0.12869 1.65202 0.517143 2.52944 1.37526 1.22224 1.30568 1.94612 1.96712
174 5.205 1.06641 46.5395 0.655321 3.18151 0.823392 0.386242 0.736923 0.498919 0.790316 0.855225 0.596831 0.130996 1.54174 0.529221 2.1058 1.39175 2.3357 1.32397 2.09827 1.98356
175 5.235 1.03086 47.3053 0.62965 3.23343 0.829449 0.392815 0.690362 0.50609 0.795291 0.868723 0.647189 0.133526 1.52425 0.541299 1.95144 1.40722 2.30897 1.34227 3.45735 2.01096
176 5.265 0.986482 48.0466 0.614723 3.2847 0.796628 0.3992 0.691442 0.513354 0.804299 0.882531 0.601546 0.135904 1.53125 0.553571 1.1576 1.41649 2.47967 1.36215 3.41833 2.03836
177 5.295 0.932477 48.7553 0.600084 3.33532 0.916519 0.40663 0.649697 0.520258 0.801024 0.89644 0.564121 0.138159 1.55397 0.566169 1.65312 1.4299 2.56811 1.38297 1.85855 2.05342
178 5.325 0.893702 49.4422 0.584983 3.38523 0.935238 0.414298 0.673236 0.527494 0.775605 0.910061 0.51146 0.140228 1.77402 0.580714 1.82339 1.44485 2.42388 1.40284 2.50622 2.07397
179 5.355 0.845875 50.0997 0.561239 3.43365 0.946518 0.422146 0.67833 0.534866 0.756386 0.923494 0.61322 0.142736 1.47237 0.592922 1.24334 1.45515 2.28263 1.42177 2.64341 2.09589
180 5.385 0.818814 50.7434 0.540625 3.48082 0.977264 0.43034 0.657017 0.542087 0.772064 0.937359 0.554134 0.145027 1.89737 0.608831 0.799191 1.46186 2.18233 1.44006 2.12398 2.1137
181 5.415 0.770294 51.3557 0.533351 3.52787 1.05061 0.439248 0.66207 0.549445 0.750449 0.950987 0.591105 0.147499 1.86109 0.62461 1.21593 1.47216 1.63705 1.45394 3.23105 2.1411
182 5.445 0.726551 51.9396 0.51755 3.57403 0.993669 0.447766 0.627229 0.556493 0.745735 0.96468 0.584584 0.149971 1.59826 0.638312 1.86403 1.48814 1.69271 1.46845 2.07726 2.1589
183 5.475 0.695285 52.5045 0.512932 3.62029 1.01939 0.456601 0.686346 0.564291 0.732534 0.978279 0.493922 0.152083 2.07523 0.656299 1.4274 1.50052 2.0018 1.4858 3.79325 2.19178
184 5.505 0.664286 53.0502 0.498899 3.66578 1.04862 0.46579 0.670099 0.571988 0.757586 0.992498 0.560259 0.154504 1.91191 0.673052 1.88235 1.51701 1.65595 1.50032 1.56327 2.20548
185 5.535 0.630865 53.5741 0.511096 3.71289 1.03404 0.47495 0.631199 0.579317 0.766116 1.00703 0.531119 0.156825 1.81062 0.689091 1.92023 1.53402 1.92298 1.51735 2.93825 2.23151
186 5.565 0.600558 54.0783 0.493304 3.75886 1.12833 0.485053 0.652642 0.586978 0.808215 1.02254 0.528639 0.15916 2.07395 0.707662 2.36018 1.55515 1.47969 1.5306 1.68248 2.24658
187 5.595 0.580346 54.5708 0.500578 3.806 1.15449 0.495503 0.640202 0.594573 0.776909 1.0376 0.521393 0.161487 1.8007 0.723961 2.05023 1.57371 2.05624 1.54921 2.87562 2.2726
188 5.625 0.561751 55.0526 0.495856 3.85321 1.14929 0.506018 0.623188 0.602047 0.776376 1.05281 0.536587 0.163909 1.93765 0.741688 2.7607 1.59897 1.931 1.56688 3.59377 2.30548
189 5.655 0.55511 55.5338 0.500873 3.9014 1.18312 0.516957 0.616587 0.60952 0.820541 1.06906 0.523024 0.166294 1.87501 0.759026 1.95109 1.61701 1.63755 1.58202 4.74063 2.34932
190 5.685 0.540331 56.0072 0.500715 3.95009 1.16604 0.527854 0.633042 0.617274 0.891847 1.08691 0.494074 0.168572 1.86926 0.776494 2.31657 1.63866 1.62027 1.59716 3.22481 2.37945
191 5.715 0.539704 56.485 0.505736 3.99978 1.22096 0.539385 0.597878 0.624676 0.837614 1.10386 0.456405 0.170698 2.08338 0.796169 2.18343 1.65928 1.60335 1.6123 4.64199 2.42329
192 5.745 0.543428 56.9712 0.500109 4.04945 1.16522 0.550504 0.613553 0.632351 0.91421 1.12254 0.421027 0.172679 2.04125 0.815649 2.37658 1.68196 1.42133 1.62587 4.16239 2.46301
193 5.775 0.556703 57.4745 0.48767 4.09838 1.13595 0.561459 0.639116 0.64043 1.01744 1.14356 0.404538 0.174604 2.35683 0.838377 1.76386 1.69897 1.47208 1.64006 3.551 2.49726
194 5.805 0.563998 57.9897 0.502547 4.14933 1.22186 0.573364 0.650022 0.648732 1.1461 1.16748 0.431866 0.176679 2.52584 0.862987 3.28028 1.73093 1.7484 1.6571 1.96837 2.51644
195 5.835 0.577092 58.5223 0.492256 4.19975 1.18007 0.584981 0.685241 0.657574 1.13744 1.19146 0.396259 0.178603 2.84289 0.890974 3.1415 1.76186 2.11497 1.67792 2.36574 2.53973
196 5.865 0.595026 59.0771 0.493917 4.25087 1.17454 0.596663 0.64232 0.665948 0.935022 1.21138 0.446554 0.180794 2.55932 0.916429 1.29566 1.77474 1.49072 1.69274 1.65296 2.55616
197 5.895 0.647738 59.6873 0.554453 4.30884 1.13464 0.608064 0.613909 0.674034 0.723281 1.22695 0.532211 0.183432 2.41041 0.940649 0.564294 1.78041 1.88363 1.71167 2.04524 2.57671
198 5.925 0.732437 60.3843 0.685797 4.38128 1.11537 0.619386 0.76695 0.684239 0.711328 1.24241 0.71106 0.186992 2.17505 0.962727 0.964869 1.79021 1.49169 1.72681 2.6988 2.60411
199 5.955 0.822896 61.1753 0.862084 4.47326 1.15689 0.631248 1.27504 0.701376 0.842335 1.26091 1.22116 0.193168 1.64022 0.979545 1.85999 1.80928 1.72285 1.74448 4.67588 2.65205
200 5.985 0.886171 62.0358 0.929694 4.57345 1.15087 0.643168 1.5171 0.721973 0.888486 1.28062 1.43467 0.200497 1.59246 0.996039 2.538 1.83557 1.30956 1.75804 4.89378 2.70274
790000 200
1 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0.075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0.105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0.135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0.165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0.195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0.225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0.255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 0.285 0 0 0 0 0 0 0 0 0 0 4.35062 5.04468e-05 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0 0 1.5259 7.20669e-05 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 0 1.27292 9.36869e-05 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0 0 5.74514 0.000208994 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0 0 3.69437 0.000295474 0 0 0 0 0 0 0 0
15 0.435 0 0 0 0 0 0 0 0 0 0 5.33788 0.000439608 0 0 0 0 0 0 0 0
16 0.465 0 0 0 0 0 0 0 0 0.161367 2.16201e-05 1.6349 0.000490055 0 0 0 0 0 0 0 0
17 0.495 0 0 0 0 0 0 0 0 0.237336 5.76535e-05 3.09192 0.000598155 0 0 0 0 0 0 0 0
18 0.525 0 0 0 0 0 0 0 0 0 5.76535e-05 2.74901 0.000706255 0 0 0 0 0 0 51.5719 0.00410959
19 0.555 0 0 0 0 0 0 0 0 0.0755303 7.20669e-05 1.47593 0.000771116 0 0 0 0 0 0 107.622 0.0136986
20 0.585 0 0 0 0 0 0 0 0 0 7.20669e-05 1.47586 0.000843182 0 0 0 0 0 0 69.1934 0.0205479
21 0.615 0 0 0 0 0 0 0 0 0 7.20669e-05 1.46897 0.000922456 0 0 0 0 0 0 137.715 0.0356164
22 0.645 0 0 0 0 0 0 0 0 0 7.20669e-05 1.21398 0.000994523 0 0 0 0 0 0 216.315 0.0616438
23 0.675 0 0 0 0 0 0 0 0 0 7.20669e-05 0.66536 0.00103776 0 0 0 0 0 0 145.537 0.0808219
24 0.705 0 0 0 0 0 0 0 0 0.0467973 8.64803e-05 0.203389 0.00105218 0 0 0 0 0 0 85.7338 0.0931507
25 0.735 0 0 0 0 0 0 0 0 0.0861353 0.000115307 0.280535 0.0010738 0 0 0 0 6.0559 0.000946372 78.9091 0.105479
26 0.765 0 0 0 0 0 0 0 0 0.0596486 0.000136927 0.0862968 0.001081 0 0 0 0 5.58903 0.00189274 113.306 0.124658
27 0.795 0 0 0 0 0 0 0 0 0 0.000136927 0 0.001081 0 0 0 0 5.1789 0.00283912 67.4419 0.136986
28 0.825 0 0 0 0 0 0 0 0 0 0.000136927 0 0.001081 0 0 0 0 9.61521 0.00473186 76.5395 0.152055
29 0.855 0 0 0 0 0 0 0 0 0.0318157 0.00015134 0 0.001081 0 0 0 0 4.47648 0.00567823 103.657 0.173973
30 0.885 0 0 0 0 0 0 0 0 0.0148561 0.000158547 0 0.001081 0 0 0 0 1.392 0.00599369 84.6736 0.193151
31 0.915 0 0 0 0 0 0 0.0681147 2.16201e-05 0 0.000158547 0 0.001081 0 0 0 0 1.30343 0.00630915 84.8646 0.213699
32 0.945 0.00178609 4.32401e-05 0 0 0 0 0.106443 5.76535e-05 0.0390898 0.000180167 0 0.001081 0 0 0 0 0 0.00630915 79.5579 0.234247
33 0.975 0.00279548 0.000115307 0 0 0 0 0.0199942 6.48602e-05 0 0.000180167 0 0.001081 0 0 0 0 0 0.00630915 69.7526 0.253425
34 1.005 0.00105281 0.000144134 0.00237211 7.20669e-06 0.0246588 7.20669e-06 0 6.48602e-05 0.0460613 0.000208994 0 0.001081 0 0 0 0 0 0.00630915 65.6462 0.272603
35 1.035 0 0.000144134 0.00447038 2.16201e-05 0.0232771 1.44134e-05 0.0354959 7.92736e-05 0.0108675 0.000216201 0 0.001081 0 0 0 0 0 0.00630915 35.3692 0.283562
36 1.065 0 0.000144134 0.00422337 3.60334e-05 0.043942 2.88268e-05 0.0670489 0.0001081 0 0.000216201 0 0.001081 0 0 1.57214 0.000515464 0 0.00630915 66.8256 0.305479
37 1.095 0 0.000144134 0.00798835 6.48602e-05 0.166236 8.64803e-05 0.0475665 0.00012972 0 0.000216201 0 0.001081 0 0 0 0.000515464 0 0.00630915 71.1053 0.330137
38 1.125 0 0.000144134 0.00567668 8.64803e-05 0.17721 0.00015134 0.105113 0.000180167 0 0.000216201 0 0.001081 0 0 0 0.000515464 0.861997 0.00662461 33.6881 0.342466
39 1.155 0 0.000144134 0.00717952 0.000115307 0.0560354 0.000172961 0.0712683 0.000216201 0 0.000216201 0 0.001081 0 0 0 0.000515464 4.08772 0.00820189 42.6032 0.358904
40 1.185 0 0.000144134 0.00852729 0.00015134 0.124229 0.000223407 0.148921 0.000295474 0 0.000216201 0 0.001081 0 0 0 0.000515464 5.43682 0.0104101 30.3538 0.371233
41 1.215 0 0.000144134 0.00648895 0.000180167 0.0844111 0.000259441 0.0772437 0.000338714 0 0.000216201 0 0.001081 0 0 1.20796 0.00103093 2.95624 0.0116719 41.7109 0.389041
42 1.245 0 0.000144134 0.0247184 0.000295474 0.0482171 0.000281061 0.0858801 0.000389161 0 0.000216201 0.0325887 0.00108821 0 0 0 0.00103093 2.11117 0.0126183 21.3901 0.39863
43 1.275 0 0.000144134 0.0338837 0.000461228 0.0153248 0.000288268 0.0233839 0.000403575 0 0.000216201 0.0310694 0.00109542 0 0 0 0.00103093 4.02594 0.014511 23.3085 0.409589
44 1.305 0 0.000144134 0.0365686 0.000648602 0 0.000288268 0.0223199 0.000417988 0.00682809 0.000223407 0.0296709 0.00110262 0 0 0 0.00103093 5.1238 0.0170347 22.2543 0.420548
45 1.335 0 0.000144134 0.0268724 0.000792736 0 0.000288268 0.010662 0.000425195 0 0.000223407 0 0.00110262 0 0 0.999638 0.00154639 3.67224 0.0189274 10.6345 0.426027
46 1.365 0 0.000144134 0.0424113 0.00103056 0 0.000288268 0.0102003 0.000432401 0.0187275 0.000245027 0 0.00110262 0 0 1.91333 0.00257732 4.09841 0.0211356 22.883 0.438356
47 1.395 0 0.000144134 0.034458 0.00123234 0 0.000288268 0 0.000432401 0.0358663 0.000288268 0 0.00110262 0 0 0.91607 0.00309278 1.68096 0.022082 24.3336 0.452055
48 1.425 0 0.000144134 0.0507107 0.00154223 0 0.000288268 0 0.000432401 0.0687669 0.000374748 0.0248918 0.00110983 0 0 6.14439 0.00670103 2.14887 0.0233438 30.3221 0.469863
49 1.455 0 0.000144134 0.0294092 0.00172961 0 0.000288268 0 0.000432401 0.1209 0.000533295 0.0238538 0.00111704 0 0 5.89298 0.0103093 1.54583 0.0242902 22.3695 0.483562
50 1.485 0 0.000144134 0.0477842 0.0020467 0 0.000288268 0 0.000432401 0.079127 0.000641395 0.0229054 0.00112424 0 0 8.88986 0.0159794 2.96832 0.026183 17.1835 0.494521
51 1.515 0.000231572 0.000158547 0.0302576 0.00225569 0.0108591 0.000295474 0.00827861 0.000439608 0.0861827 0.000763909 0 0.00112424 0 0 10.0948 0.0226804 3.32635 0.0283912 28.8925 0.513699
52 1.545 0 0.000158547 0.0361189 0.00251513 0.0313051 0.000317094 0.00796203 0.000446815 0.160855 0.00100173 0.0211546 0.00113145 0 0 17.1754 0.0345361 2.28506 0.0299685 39.6884 0.541096
53 1.575 0 0.000158547 0.0347588 0.00277457 0 0.000317094 0.00766256 0.000454021 0.150085 0.00123234 0.02038 0.00113866 0.0904704 6.49351e-05 21.5555 0.05 5.27636 0.0337539 38.1888 0.568493
54 1.605 0 0.000158547 0.0288203 0.00299798 0.0193493 0.000331508 0.00738338 0.000461228 0.266447 0.00165754 0.0196053 0.00114586 0.174355 0.000194805 14.5308 0.0608247 4.23442 0.0369085 27.5818 0.589041
55 1.635 0 0.000158547 0.0277714 0.00322139 0.0559316 0.000374748 0.0142174 0.000475641 0.348165 0.00223407 0 0.00114586 0 0.000194805 13.3356 0.071134 1.63208 0.0381703 24.8072 0.608219
56 1.665 0 0.000158547 0.035419 0.00351686 0.0539405 0.000417988 0.0274302 0.000504468 0.214009 0.00260161 0 0.00114586 0.162013 0.000324675 16.0743 0.0840206 1.96773 0.0397476 20.5061 0.624658
57 1.695 0 0.000158547 0.0183362 0.00367541 0.199498 0.000583742 0.0132354 0.000518882 0.303715 0.00314212 0.0175932 0.00115307 0.0781185 0.00038961 16.1287 0.0974227 3.417 0.0425868 21.4371 0.642466
58 1.725 0 0.000158547 0.0249498 0.00389882 0.267996 0.000814356 0.0191707 0.000540502 0.238506 0.00358172 0 0.00115307 0.15098 0.000519481 32.9433 0.125773 3.29895 0.0454259 12.738 0.653425
59 1.755 0 0.000158547 0.0248832 0.00412943 0.857572 0.00157826 0.0308644 0.000576535 0.196425 0.00395647 0 0.00115307 0.218694 0.000714286 32.9866 0.155155 5.31215 0.0501577 12.3002 0.664384
60 1.785 0 0.000158547 0.027059 0.00438887 1.25914 0.00273854 0.047731 0.000634189 0.153365 0.00425915 0 0.00115307 0.493177 0.00116883 43.6314 0.195361 4.79306 0.0545741 23.7864 0.686301
61 1.815 0 0.000158547 0.0334407 0.00472038 2.05753 0.00469876 0.0692528 0.000720669 0.12007 0.00450418 0 0.00115307 1.15876 0.00227273 39.4984 0.23299 6.62245 0.0608833 31.6307 0.716438
62 1.845 0.000156151 0.000172961 0.0478429 0.00521044 2.56953 0.00722831 0.117282 0.000872009 0.140138 0.00479965 0 0.00115307 0.923552 0.00318182 34.0326 0.266495 5.12647 0.0659306 30.6131 0.746575
63 1.875 0.000151194 0.000187374 0.0987701 0.00625541 2.82817 0.0101038 0.129771 0.00104497 0.0959667 0.00500865 0 0.00115307 0.574852 0.00376623 48.6717 0.315979 6.20466 0.0722397 25.6009 0.772603
64 1.905 0.000146427 0.000201787 0.120103 0.00756702 4.05831 0.0143629 0.0943047 0.00117469 0.0897756 0.00521044 0 0.00115307 0.556698 0.00435065 42.2348 0.360309 1.8037 0.0741325 19.5767 0.793151
65 1.935 0.000142053 0.000216201 0.198919 0.0098083 3.95997 0.0186509 0.147244 0.00138368 0.0838918 0.00540502 0 0.00115307 0.599703 0.005 30.9436 0.393814 3.20486 0.0776025 17.7132 0.812329
66 1.965 0.00068856 0.000288268 0.287783 0.0131522 4.1562 0.023292 0.132925 0.00157826 0.1145 0.00567887 0 0.00115307 0.407086 0.00545455 29.0823 0.426289 4.23797 0.0823344 30.6699 0.846575
67 1.995 0.00160301 0.000461228 0.393529 0.0178654 3.96955 0.0278611 0.138541 0.00178726 0.149071 0.00604641 0 0.00115307 0.225607 0.00571429 30.4546 0.46134 4.65892 0.0876972 27.3704 0.878082
68 2.025 0.00207406 0.000691842 0.431605 0.0231911 3.31807 0.0317959 0.176174 0.00206111 0.295074 0.00679591 0 0.00115307 0.328568 0.0061039 22.1687 0.487629 2.6602 0.0908517 23.1003 0.905479
69 2.055 0.00516137 0.00128279 0.551786 0.0302032 2.69673 0.0350894 0.297103 0.00253675 0.435284 0.00793456 0.0119692 0.00116028 0.372253 0.00655844 14.3491 0.505155 2.32482 0.0936909 25.7967 0.936986
70 2.085 0.0106398 0.00253675 0.72223 0.0396512 2.22979 0.0378928 0.323602 0.00307005 0.760058 0.00998126 0 0.00116028 0.413201 0.00707792 8.60973 0.515979 2.25809 0.09653 14.1674 0.954795
71 2.115 0.0202028 0.00498703 0.838937 0.0509441 1.57658 0.0399323 0.433493 0.00380513 0.897302 0.0124676 0.033881 0.0011819 0.251026 0.0074026 4.38336 0.521649 3.65787 0.101262 5.29421 0.961644
72 2.145 0.0417108 0.0101903 1.01083 0.0649395 1.26741 0.0416186 0.785048 0.0051744 1.20108 0.0158907 0.0219576 0.00119631 0.439277 0.00798701 6.58648 0.530412 3.08237 0.105363 4.1183 0.967123
73 2.175 0.0806865 0.0205391 1.23169 0.0824733 1.10093 0.0431248 1.12118 0.00718507 1.45107 0.0201427 0.0106818 0.00120352 0.474599 0.00863636 2.26005 0.533505 1.38331 0.107256 3.00319 0.971233
74 2.205 0.155702 0.0410637 1.46343 0.103884 0.763674 0.0441986 1.12609 0.00926059 1.47166 0.0245748 0.0311617 0.00122514 0.323222 0.00909091 1.83323 0.536082 2.01905 0.110095 9.74341 0.984932
75 2.235 0.338432 0.0868982 1.61759 0.1282 0.853056 0.045431 1.31306 0.0117469 1.5186 0.0292736 0.0101191 0.00123234 0.35961 0.00961039 1.78384 0.53866 2.4017 0.113565 7.58601 0.99589
76 2.265 0.612217 0.172052 1.75427 0.155283 0.558636 0.0462597 1.43036 0.0145287 1.74845 0.0348299 0.0590783 0.00127558 0.262572 0.01 1.38972 0.540722 2.76425 0.117666 8.30915 1.00822
77 2.295 1.05152 0.322211 1.85921 0.184751 0.539357 0.0470813 1.35712 0.0172384 1.92175 0.0410997 0.0863374 0.00134044 0.298431 0.0104545 2.0307 0.543814 2.27888 0.121136 3.59666 1.0137
78 2.325 1.64483 0.563275 1.96087 0.216647 0.525541 0.0479029 1.52632 0.0203661 2.13722 0.048256 0.233628 0.00152061 0.249212 0.0108442 1.31903 0.545876 3.02666 0.125868 7.01055 1.02466
79 2.355 2.29613 0.908533 2.03041 0.250533 0.435853 0.0486019 1.77221 0.024092 2.22363 0.0558951 0.191303 0.00167195 0.242898 0.0112338 2.57071 0.55 3.14656 0.130915 11.1032 1.04247
80 2.385 2.9078 1.35698 1.98809 0.284563 0.324177 0.0491352 1.87159 0.0281277 2.15988 0.0635053 0.3464 0.00195301 0.236785 0.0116234 1.88028 0.553093 3.26045 0.136278 5.83053 1.05205
81 2.415 3.38228 1.8918 1.93324 0.318492 0.303371 0.0496469 2.15137 0.0328841 2.18835 0.0714111 0.502458 0.002371 0.230952 0.012013 1.52779 0.55567 3.17951 0.14164 12.9959 1.07397
82 2.445 3.73841 2.49771 1.77592 0.35044 0.225106 0.050036 2.36921 0.0382531 1.94621 0.0786178 0.625416 0.0029043 0.150242 0.0122727 2.38516 0.559794 2.18955 0.145426 7.13106 1.0863
83 2.475 3.91831 3.14846 1.62172 0.380333 0.240022 0.0504612 2.32142 0.0436437 1.87082 0.0857163 0.668064 0.00348804 0.183311 0.0125974 2.03727 0.563402 4.27356 0.152997 6.1854 1.09726
84 2.505 3.9222 3.81574 1.52662 0.40916 0.222381 0.0508648 2.40851 0.049373 1.85037 0.0929086 0.877583 0.00427357 0.0357701 0.0126623 1.70452 0.566495 1.91229 0.156467 3.77475 1.10411
85 2.535 3.85853 4.48801 1.39752 0.436185 0.151229 0.0511459 2.0323 0.054324 1.80141 0.100079 0.856931 0.00505909 0.0699053 0.0127922 0.832231 0.568041 1.35769 0.158991 2.21099 1.10822
86 2.565 3.66086 5.14102 1.36429 0.463195 0.227252 0.0515783 1.88978 0.0590372 1.65872 0.106839 0.890756 0.00589507 0.0682249 0.0129221 0 0.568041 0.497473 0.159937 2.88003 1.1137
87 2.595 3.47629 5.7757 1.281 0.489154 0.192442 0.051953 1.76729 0.0635486 1.51 0.113138 0.74277 0.00660853 0 0.0129221 0.264617 0.568557 2.42989 0.164669 7.03284 1.1274
88 2.625 3.2817 6.38879 1.20082 0.514053 0.224223 0.0523998 1.54777 0.0675915 1.44701 0.119314 0.762533 0.00735803 0.0325773 0.012987 0.775999 0.570103 3.00704 0.170662 2.7505 1.13288
